"filename";"caption";"date1";"date2";"date";"date3";"agent";"role";"agent2";"role2";"copyright";"source";"empty_column";"notes";"mon_id";"class_code";"classification";"agent3";"date_scan";"license";"url";"rights_text";"heidata";"heidoc"
"LAL1530_I_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, copper plate inscription from VS 2063, view from S";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-017_I_20202705_01";"Sika Bahī Cāmuṇḍā Mandira, marble inscription from VS 2065, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-016_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, statue of Gaṇeśa on the wall niche, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-018_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, statue of Bhagavatī in the wall niche, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-024_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, Licchavi Caitya, view from NE";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-025_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, kuṇḍa, view from E";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-001_P_20200705_02";"Sika Bahī Cāmuṇḍā Mandira, statue of Cāmundā in the sanctum, view from E";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-025_I_20202705_01";"Sika Bahī Cāmuṇḍā Mandira, stone inscription from NS 939, view from N";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-009_I_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, inscription from NS 1129, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-009_I_20200705_02";"Sika Bahī Cāmuṇḍā Mandira, inscription from VS 2065, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_I_20200705_03";"Sika Bahī Cāmuṇḍā Mandira, brass inscription on the patāḥ, view from E";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-002_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, lion statue, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-019_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, statue of Gaṇeśa in the wall niche, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_I_20200705_05";"Sika Bahī Cāmuṇḍā Mandira, stone inscription from NS 823, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-002_I_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, inscription on the lion from VS 2015, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, main entrance to the temple, view from E";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_11";"Sika Bahī Cāmuṇḍā Mandira, view from N";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_09";"Sika Bahī Cāmuṇḍā Mandira, view from S";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_16";"Sika Bahī Cāmuṇḍā Mandira, struts on the second storey, view from NW";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_14";"Sika Bahī Cāmuṇḍā Mandira, struts on the second storey, view from SE";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_10";"Sika Bahī Cāmuṇḍā Mandira, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_12";"Sika Bahī Cāmuṇḍā Mandira, view from NE";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_17";"Sika Bahī Cāmuṇḍā Mandira, eastern side from the courtyard with objects, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_inv_img";"Sika Bahī Cāmuṇḍā Mandira, historical image";"";"";"1973";"1974";"1173886";"photographer";"";"";"courtesy of Carl Pruscha";"Carl Pruscha, Kathmandu Valley, 1975, vol II, p 153 (P-171)";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1530_P_20200705_02";"Sika Bahī Cāmuṇḍā Mandira, view from E";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_05";"Sika Bahī Cāmuṇḍā Mandira, toraṇa above the entrance, view from E";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-006_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, stone statue of Umāmaheśvara and ox, view from NE";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-007_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, Śivaliṅgas, view from N";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-011_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, statue of Gaṇeśa in the wall niche, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-015_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, statue of Vajrayoginī in the wall niche, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-017_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, statue of Manakāmanā on the wall niche, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-022_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, statue of Chinnamastā in the wall niche, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-023_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, Licchavi Caitya, view from NW";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_I_20200705_05";"Sika Bahī Cāmuṇḍā Mandira, stone inscription from NS 816, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-001_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, statue of Cāmuṇḍā and other deities in the sanctum, view from E";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_I_20200705_04";"Sika Bahī Cāmuṇḍā Mandira, inscription on the flag in the sanctum VS 1948, view from E";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_I_20200705_02";"Sika Bahī Cāmuṇḍā Mandira, brass inscription from NS 1132, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-003_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, lion statue, view from N";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530-004_P_20200705_01";"Sika Bahī Cāmuṇḍā Mandira, lion statue, view from E";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_I_20200705_05";"Sika Bahī Cāmuṇḍā Mandira, stone inscription from NS 821, view from W";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_04";"Sika Bahī Cāmuṇḍā Mandira, entrance with toraṇa above, view from E";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_P_20200705_03";"Sika Bahī Cāmuṇḍā Mandira, view from SE";"";"";"2020-07-05";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1530_H_20110801_Schroeder";"Sika Bahī Cāmuṇḍā Mandira, Umāmaheśvara, view from W";"";"";"2011-08-01";"";"1595955";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 219";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1530_H_1980_Jürgen_Schick";"Sika Bahī, Cāmuṇḍā Mandira, Śveta Gaṇeśa with toraṇa, view from W";"";"";"1980";"";"1603568";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 297";"";"";"LAL1530";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"SKH0223_P_20211110_02";"Laṃkva Hiti, view from E";"";"";"2021-11-10";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223_P_20211110_03";"Laṃkva Hiti, view from E";"";"";"2021-11-10";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223_P_20211110_01";"Laṃkva Hiti, view from SE";"";"";"2021-11-10";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223_I_001_20211110_01";"Laṃkva Hiti, inscription (left), view from E";"";"";"2021-11-10";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223_I_001_20220406_01";"Laṃkva Hiti, inscription (right), view from E";"";"";"2022-04-06";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223_P_20220406_01";"Laṃkva Hiti, view from E";"";"";"2022-04-06";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223_P_20220406_02";"Laṃkva Hiti, view from E";"";"";"2022-04-06";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223-003_P_20211110_01";"Laṃkva Hiti, stone spout (B), view from E";"";"";"2021-11-10";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223_P_20220406_03";"Laṃkva Hiti, view from S";"";"";"2022-04-06";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223-001_P_20220406_01";"Laṃkva Hiti, Viṣṇu, view from E";"";"";"2022-04-06";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223-004_P_20220414_02";"Laṃkva Hiti, view from E";"";"";"2022-04-14";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"SKH0223-002_P_20211110_01";"Laṃkva Hiti, stone spout (A), view from S";"";"";"2021-11-10";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"SKH0223";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
